rating_id,company_id,analyst_firm,rating,target_price_usd,rating_date
12078,17,Cantor Fitzgerald,Overweight,,2025-04-03
12079,17,Stifel,Buy,,2025-03-31
12080,17,Deutsche Bank,Buy,,2025-03-28
12081,17,Wedbush,Outperform,,2025-03-27
12082,17,Wedbush,Outperform,,2025-03-21
12083,17,Morgan Stanley,Overweight,,2025-03-21
12084,17,Wedbush,Outperform,,2025-03-20
12085,17,Piper Sandler,Overweight,,2025-03-20
12086,17,Cantor Fitzgerald,Overweight,,2025-03-19
12087,17,RBC Capital,Outperform,,2025-03-18
12088,17,Canaccord Genuity,Buy,,2025-03-17
12089,17,Mizuho,Outperform,,2025-03-17
12090,17,Wells Fargo,Underweight,,2025-03-14
12091,17,JP Morgan,Underweight,,2025-03-12
12092,17,Guggenheim,Sell,,2025-03-12
12093,17,Wedbush,Outperform,,2025-03-11
12094,17,Canaccord Genuity,Buy,,2025-03-11
12095,17,UBS,Sell,,2025-03-10
12096,17,Wedbush,Outperform,,2025-03-07
12097,17,Baird,Outperform,,2025-03-06
12098,17,B of A Securities,Neutral,,2025-03-04
12099,17,Guggenheim,Sell,,2025-02-25
12100,17,Benchmark,Buy,,2025-02-12
12101,17,GLJ Research,Sell,,2025-02-12
12102,17,Stifel,Buy,,2025-02-10
12103,17,Needham,Hold,,2025-02-10
12104,17,Guggenheim,Sell,,2025-01-31
12105,17,UBS,Sell,,2025-01-30
12106,17,Mizuho,Outperform,,2025-01-30
12107,17,RBC Capital,Outperform,,2025-01-30
12108,17,Baird,Outperform,,2025-01-30
12109,17,Truist Securities,Hold,,2025-01-30
12110,17,Cantor Fitzgerald,Neutral,,2025-01-30
12111,17,Wells Fargo,Underweight,,2025-01-30
12112,17,Needham,Hold,,2025-01-30
12113,17,Guggenheim,Sell,,2025-01-29
12114,17,Cantor Fitzgerald,Neutral,,2025-01-29
12115,17,Wedbush,Outperform,,2025-01-22
12116,17,Piper Sandler,Overweight,,2025-01-21
12117,17,Barclays,Neutral,,2025-01-15
12118,17,Morgan Stanley,Overweight,,2025-01-13
12119,17,B of A Securities,Neutral,,2025-01-07
12120,17,Stifel,Buy,,2025-01-06
12121,17,Evercore ISI Group,Neutral,,2025-01-03
12122,17,Truist Securities,Hold,,2025-01-03
12123,17,GLJ Research,Sell,,2025-01-03
12124,17,Canaccord Genuity,Buy,,2025-01-03
12125,17,Truist Securities,Hold,,2025-01-02
12126,17,Baird,Outperform,,2024-12-18
12127,17,Mizuho,Outperform,,2024-12-17
12128,17,Truist Securities,Hold,,2024-12-16
12129,17,Goldman Sachs,Neutral,,2024-12-11
12130,17,Cantor Fitzgerald,Neutral,,2024-12-10
12131,17,Morgan Stanley,Overweight,,2024-12-10
12132,17,Deutsche Bank,Buy,,2024-12-09
12133,17,Guggenheim,Sell,,2024-12-05
12134,17,B of A Securities,Buy,,2024-12-05
12135,17,Roth MKM,Buy,,2024-12-02
12136,17,Stifel,Buy,,2024-12-02
12137,17,UBS,Sell,,2024-11-25
12138,17,Wedbush,Outperform,,2024-11-18
12139,17,Barclays,Neutral,,2024-11-18
12140,17,RBC Capital,Outperform,,2024-11-15
12141,17,Jefferies,Hold,,2024-11-14
12142,17,Wedbush,Outperform,,2024-11-11
12143,17,B of A Securities,Buy,,2024-11-07
12144,17,Piper Sandler,Overweight,,2024-10-29
12145,17,Barclays,Neutral,,2024-10-29
12146,17,Canaccord Genuity,Buy,,2024-10-28
12147,17,Stifel,Buy,,2024-10-25
12148,17,Piper Sandler,Overweight,,2024-10-25
12149,17,Guggenheim,Sell,,2024-10-24
12150,17,Cantor Fitzgerald,Neutral,,2024-10-24
12151,17,RBC Capital,Outperform,,2024-10-24
12152,17,KGI Securities,Outperform,,2024-10-24
12153,17,Truist Securities,Hold,,2024-10-24
12154,17,Wells Fargo,Underweight,,2024-10-24
12155,17,Wedbush,Outperform,,2024-10-24
12156,17,JP Morgan,Underweight,,2024-10-24
12157,17,Goldman Sachs,Neutral,,2024-10-24
12158,17,Canaccord Genuity,Buy,,2024-10-24
12159,17,B of A Securities,Buy,,2024-10-24
12160,17,Needham,Hold,,2024-10-24
12161,17,Cantor Fitzgerald,Neutral,,2024-10-23
12162,17,Jefferies,Hold,,2024-10-21
12163,17,GLJ Research,Sell,,2024-10-17
12164,17,HSBC,Sell,,2024-10-11
12165,17,Cantor Fitzgerald,Neutral,,2024-10-11
12166,17,Roth MKM,Neutral,,2024-10-11
12167,17,Goldman Sachs,Neutral,,2024-10-11
12168,17,Needham,Hold,,2024-10-11
12169,17,Cantor Fitzgerald,Neutral,,2024-10-10
12170,17,Truist Securities,Hold,,2024-10-08
12171,17,Oppenheimer,Market Perform,,2024-10-08
12172,17,RBC Capital,Outperform,,2024-10-08
12173,17,Morgan Stanley,Overweight,,2024-10-03
12174,17,Truist Securities,Hold,,2024-10-03
12175,17,Bernstein,Underperform,,2024-10-03
12176,17,Cantor Fitzgerald,Neutral,,2024-09-30
12177,17,GLJ Research,Sell,,2024-09-26
12178,17,Piper Sandler,Overweight,,2024-09-25
12179,17,RBC Capital,Outperform,,2024-09-25
12180,17,Cantor Fitzgerald,Neutral,,2024-09-24
12181,17,Cantor Fitzgerald,Neutral,,2024-09-23
12182,17,Cantor Fitzgerald,Neutral,,2024-09-16
12183,17,Canaccord Genuity,Buy,,2024-09-16
12184,17,Canaccord Genuity,Buy,,2024-09-13
12185,17,Guggenheim,Sell,,2024-09-13
12186,17,Cantor Fitzgerald,Neutral,,2024-09-09
12187,17,Morgan Stanley,Overweight,,2024-09-05
12188,17,GLJ Research,Sell,,2024-09-05
12189,17,Cantor Fitzgerald,Neutral,,2024-09-03
12190,17,William Blair,Outperform,,2024-08-29
12191,17,Baird,Outperform,,2024-08-20
12192,17,Cantor Fitzgerald,Neutral,,2024-08-19
12193,17,Piper Sandler,Overweight,,2024-08-19
12194,17,Cantor Fitzgerald,Neutral,,2024-08-16
12195,17,Truist Securities,Hold,,2024-08-14
12196,17,RBC Capital,Outperform,,2024-08-08
12197,17,Cantor Fitzgerald,Neutral,,2024-08-05
12198,17,Cantor Fitzgerald,Neutral,,2024-08-01
12199,17,Truist Securities,Hold,,2024-07-29
12200,17,Morgan Stanley,Overweight,,2024-07-29
12201,17,Argus Research,Buy,,2024-07-26
12202,17,KGI Securities,Neutral,,2024-07-25
12203,17,Barclays,Neutral,,2024-07-25
12204,17,Guggenheim,Sell,,2024-07-24
12205,17,Wedbush,Outperform,,2024-07-24
12206,17,Cantor Fitzgerald,Overweight,,2024-07-24
12207,17,New Street Research,Neutral,,2024-07-24
12208,17,Roth MKM,Neutral,,2024-07-24
12209,17,Truist Securities,Hold,,2024-07-24
12210,17,Piper Sandler,Overweight,,2024-07-24
12211,17,Citigroup,Neutral,,2024-07-24
12212,17,Needham,Hold,,2024-07-24
12213,17,Goldman Sachs,Neutral,,2024-07-24
12214,17,GLJ Research,Sell,,2024-07-23
12215,17,Guggenheim,Sell,,2024-07-23
12216,17,Cantor Fitzgerald,Overweight,,2024-07-22
12217,17,Morgan Stanley,Overweight,,2024-07-18
12218,17,Barclays,Neutral,,2024-07-17
12219,17,Cantor Fitzgerald,Overweight,,2024-07-17
12220,17,Baird,Outperform,,2024-07-16
12221,17,Cantor Fitzgerald,Overweight,,2024-07-15
12222,17,Citigroup,Neutral,,2024-07-12
12223,17,UBS,Sell,,2024-07-12
12224,17,Mizuho,Neutral,,2024-07-12
12225,17,Wedbush,Outperform,,2024-07-11
12226,17,Morgan Stanley,Overweight,,2024-07-10
12227,17,Goldman Sachs,Neutral,,2024-07-10
12228,17,Oppenheimer,Market Perform,,2024-07-09
12229,17,TD Cowen,Hold,,2024-07-03
12230,17,Canaccord Genuity,Buy,,2024-07-03
12231,17,Wedbush,Outperform,,2024-07-03
12232,17,Truist Securities,Hold,,2024-07-03
12233,17,Guggenheim,Sell,,2024-07-03
12234,17,Goldman Sachs,Neutral,,2024-07-03
12235,17,Oppenheimer,Market Perform,,2024-07-02
12236,17,Cantor Fitzgerald,Overweight,,2024-07-01
12237,17,Wells Fargo,Underweight,,2024-07-01
12238,17,Stifel,Buy,,2024-06-26
12239,17,Stifel,Buy,,2024-06-25
12240,17,New Street Research,Buy,,2024-06-25
12241,17,Morgan Stanley,Overweight,,2024-06-25
12242,17,RBC Capital,Outperform,,2024-06-25
12243,17,Guggenheim,Sell,,2024-06-25
12244,17,Cantor Fitzgerald,Overweight,,2024-06-24
12245,17,Morgan Stanley,Overweight,,2024-06-20
12246,17,RBC Capital,Outperform,,2024-06-20
12247,17,GLJ Research,Sell,,2024-06-18
12248,17,Cantor Fitzgerald,Overweight,,2024-06-17
12249,17,Cantor Fitzgerald,Overweight,,2024-06-14
12250,17,Wedbush,Outperform,,2024-06-14
12251,17,Goldman Sachs,Neutral,,2024-06-14
12252,17,Cantor Fitzgerald,Overweight,,2024-06-12
12253,17,Morgan Stanley,Overweight,,2024-06-12
12254,17,Bernstein,Underperform,,2024-06-10
12255,17,GLJ Research,Sell,,2024-05-29
12256,17,Cantor Fitzgerald,Overweight,,2024-05-02
12257,17,Evercore ISI Group,Neutral,,2024-04-29
12258,17,Wedbush,Outperform,,2024-04-29
12259,17,Deutsche Bank,Hold,,2024-04-25
12260,17,HSBC,Sell,,2024-04-24
12261,17,Citigroup,Neutral,,2024-04-24
12262,17,Guggenheim,Sell,,2024-04-24
12263,17,UBS,Neutral,,2024-04-24
12264,17,RBC Capital,Outperform,,2024-04-24
12265,17,Roth MKM,Neutral,,2024-04-24
12266,17,Canaccord Genuity,Buy,,2024-04-24
12267,17,Wedbush,Outperform,,2024-04-24
12268,17,Truist Securities,Hold,,2024-04-24
12269,17,Oppenheimer,Market Perform,,2024-04-24
12270,17,Mizuho,Neutral,,2024-04-24
12271,17,B of A Securities,Buy,,2024-04-24
12272,17,Needham,Hold,,2024-04-24
12273,17,Guggenheim,Sell,,2024-04-23
12274,17,Piper Sandler,Overweight,,2024-04-22
12275,17,Wedbush,Outperform,,2024-04-19
12276,17,Deutsche Bank,Hold,,2024-04-18
12277,17,Baird,Outperform,,2024-04-17
12278,17,Barclays,Neutral,,2024-04-17
12279,17,GLJ Research,Sell,,2024-04-16
12280,17,Wells Fargo,Underweight,,2024-04-12
12281,17,Citigroup,Neutral,,2024-04-12
12282,17,Jefferies,Hold,,2024-04-10
12283,17,Piper Sandler,Overweight,,2024-04-10
12284,17,Morgan Stanley,Overweight,,2024-04-09
12285,17,Goldman Sachs,Neutral,,2024-04-09
12286,17,Deutsche Bank,Buy,,2024-04-08
12287,17,Morgan Stanley,Overweight,,2024-04-04
12288,17,Deutsche Bank,Buy,,2024-04-03
12289,17,Baird,Outperform,,2024-04-03
12290,17,Truist Securities,Hold,,2024-04-03
12291,17,JP Morgan,Underweight,,2024-04-03
12292,17,HSBC,Sell,,2024-04-03
12293,17,Deutsche Bank,Buy,,2024-04-02
12294,17,Baird,Outperform,,2024-04-02
12295,17,Oppenheimer,Market Perform,,2024-04-02
12296,17,Wells Fargo,Underweight,,2024-04-01
12297,17,Deutsche Bank,Buy,,2024-03-28
12298,17,Wedbush,Outperform,,2024-03-28
12299,17,RBC Capital,Outperform,,2024-03-27
12300,17,Citigroup,Neutral,,2024-03-27
12301,17,Morgan Stanley,Overweight,,2024-03-27
12302,17,Bernstein,Underperform,,2024-03-26
12303,17,Oppenheimer,Market Perform,,2024-03-25
12304,17,Mizuho,Neutral,,2024-03-25
12305,17,Goldman Sachs,Neutral,,2024-03-18
12306,17,UBS,Neutral,,2024-03-14
12307,17,UBS,Neutral,,2024-03-13
12308,17,Wedbush,Outperform,,2024-03-13
12309,17,Wells Fargo,Underweight,,2024-03-13
12310,17,Deutsche Bank,Buy,,2024-03-11
12311,17,Morgan Stanley,Overweight,,2024-03-06
12312,17,RBC Capital,Outperform,,2024-03-05
12313,17,RBC Capital,Outperform,,2024-02-29
12314,17,Daiwa Capital,Neutral,,2024-02-06
12315,17,Piper Sandler,Overweight,,2024-02-05
12316,17,Wedbush,Outperform,,2024-01-31
12317,17,Baird,Outperform,,2024-01-30
12318,17,Deutsche Bank,Buy,,2024-01-26
12319,17,Edward Jones,Hold,,2024-01-26
12320,17,JP Morgan,Underweight,,2024-01-26
12321,17,Citigroup,Neutral,,2024-01-26
12322,17,Goldman Sachs,Neutral,,2024-01-26
12323,17,UBS,Neutral,,2024-01-25
12324,17,Baird,Outperform,,2024-01-25
12325,17,Wedbush,Outperform,,2024-01-25
12326,17,Mizuho,Buy,,2024-01-25
12327,17,RBC Capital,Outperform,,2024-01-25
12328,17,Truist Securities,Hold,,2024-01-25
12329,17,Barclays,Neutral,,2024-01-25
12330,17,Goldman Sachs,Neutral,,2024-01-25
12331,17,KGI Securities,Neutral,,2024-01-25
12332,17,Redburn Atlantic,Sell,,2024-01-24
12333,17,Wedbush,Outperform,,2024-01-23
12334,17,Morgan Stanley,Overweight,,2024-01-22
12335,17,Barclays,Neutral,,2024-01-18
12336,17,Wedbush,Outperform,,2024-01-16
12337,17,Oppenheimer,Market Perform,,2024-01-02
12338,17,Morgan Stanley,Overweight,,2023-12-27
12339,17,RBC Capital,Outperform,,2023-12-22
12340,17,Wedbush,Outperform,,2023-12-22
12341,17,RBC Capital,Outperform,,2023-12-18
12342,17,Guggenheim,Sell,,2023-12-15
12343,17,Deutsche Bank,Buy,,2023-12-14
12344,17,CFRA,Buy,,2023-12-01
12345,17,Goldman Sachs,Neutral,,2023-12-01
12346,17,RBC Capital,Outperform,,2023-12-01
12347,17,Wedbush,Outperform,,2023-12-01
12348,17,Morgan Stanley,Overweight,,2023-11-30
12349,17,Truist Securities,Hold,,2023-11-30
12350,17,Wedbush,Outperform,,2023-11-28
12351,17,Jefferies,Hold,,2023-11-20
12352,17,Piper Sandler,Overweight,,2023-11-19
12353,17,Morgan Stanley,Overweight,,2023-11-14
12354,17,Goldman Sachs,Neutral,,2023-11-14
12355,17,Deutsche Bank,Buy,,2023-11-14
12356,17,HSBC,Sell,,2023-11-09
12357,17,JP Morgan,Underweight,,2023-10-19
12358,17,Goldman Sachs,Neutral,,2023-10-19
12359,17,Truist Securities,Hold,,2023-10-19
12360,17,Guggenheim,Sell,,2023-10-19
12361,17,Roth MKM,Neutral,,2023-10-19
12362,17,Citigroup,Neutral,,2023-10-19
12363,17,Wedbush,Outperform,,2023-10-19
12364,17,Morgan Stanley,Overweight,,2023-10-19
12365,17,B of A Securities,Neutral,,2023-10-19
12366,17,Wells Fargo,Neutral,,2023-10-19
12367,17,Mizuho,Buy,,2023-10-19
12368,17,Deutsche Bank,Buy,,2023-10-19
12369,17,Baird,Outperform,,2023-10-18
12370,17,Piper Sandler,Overweight,,2023-10-16
12371,17,Wedbush,Outperform,,2023-10-16
12372,17,Citigroup,Neutral,,2023-10-11
12373,17,UBS,Neutral,,2023-10-10
12374,17,Jefferies,Hold,,2023-10-09
12375,17,Evercore ISI Group,Neutral,,2023-10-09
12376,17,Wells Fargo,Neutral,,2023-10-09
12377,17,JP Morgan,Underweight,,2023-10-03
12378,17,CFRA,Buy,,2023-10-02
12379,17,RBC Capital,Outperform,,2023-10-02
12380,17,Truist Securities,Hold,,2023-10-02
12381,17,Barclays,Neutral,,2023-09-29
12382,17,Piper Sandler,Overweight,,2023-09-29
12383,17,Canaccord Genuity,Buy,,2023-09-29
12384,17,Morgan Stanley,Overweight,,2023-09-28
12385,17,Deutsche Bank,Buy,,2023-09-27
12386,17,RBC Capital,Outperform,,2023-09-26
12387,17,Barclays,Neutral,,2023-09-22
12388,17,Guggenheim,Sell,,2023-09-18
12389,17,Goldman Sachs,Neutral,,2023-09-18
12390,17,Piper Sandler,Overweight,,2023-09-15
12391,17,RBC Capital,Outperform,,2023-09-12
12392,17,Morgan Stanley,Overweight,,2023-09-11
12393,17,Deutsche Bank,Buy,,2023-09-06
12394,17,Guggenheim,Sell,,2023-08-30
12395,17,Bernstein,Underperform,,2023-08-07
12396,17,Morgan Stanley,Neutral,,2023-07-25
12397,17,Baird,Outperform,,2023-07-24
12398,17,UBS,Neutral,,2023-07-24
12399,17,Morgan Stanley,Neutral,,2023-07-21
12400,17,JP Morgan,Underweight,,2023-07-20
12401,17,TD Cowen,Market Perform,,2023-07-20
12402,17,Baird,Outperform,,2023-07-20
12403,17,Mizuho,Buy,,2023-07-20
12404,17,Jefferies,Hold,,2023-07-20
12405,17,Truist Securities,Hold,,2023-07-20
12406,17,Guggenheim,Sell,,2023-07-20
12407,17,Wedbush,Outperform,,2023-07-20
12408,17,Wells Fargo,Neutral,,2023-07-20
12409,17,Bernstein,Underperform,,2023-07-20
12410,17,Barclays,Neutral,,2023-07-20
12411,17,Needham,Hold,,2023-07-20
12412,17,CFRA,Buy,,2023-07-19
12413,17,Morgan Stanley,Neutral,,2023-07-17
12414,17,Wedbush,Outperform,,2023-07-17
12415,17,Wells Fargo,Neutral,,2023-07-17
12416,17,Citigroup,Neutral,,2023-07-12
12417,17,Mizuho,Buy,,2023-07-07
12418,17,CFRA,Buy,,2023-07-06
12419,17,B of A Securities,Neutral,,2023-07-06
12420,17,Morgan Stanley,Neutral,,2023-07-05
12421,17,Needham,Hold,,2023-07-05
12422,17,Piper Sandler,Overweight,,2023-07-03
12423,17,Goldman Sachs,Neutral,,2023-07-03
12424,17,Deutsche Bank,Buy,,2023-07-03
12425,17,Canaccord Genuity,Buy,,2023-07-03
12426,17,JP Morgan,Underweight,,2023-07-03
12427,17,Truist Securities,Hold,,2023-07-03
12428,17,Citigroup,Neutral,,2023-07-03
12429,17,Wedbush,Outperform,,2023-07-03
12430,17,Deutsche Bank,Buy,,2023-06-26
12431,17,Guggenheim,Sell,,2023-06-26
12432,17,Goldman Sachs,Neutral,,2023-06-26
12433,17,DZ Bank,Sell,,2023-06-23
12434,17,Morgan Stanley,Neutral,,2023-06-23
12435,17,Morgan Stanley,Neutral,,2023-06-22
12436,17,Barclays,Neutral,,2023-06-21
12437,17,RBC Capital,Outperform,,2023-06-15
12438,17,Wedbush,Outperform,,2023-06-15
12439,17,KGI Securities,Outperform,,2023-06-12
12440,17,CFRA,Buy,,2023-06-09
12441,17,RBC Capital,Outperform,,2023-06-09
12442,17,Wedbush,Outperform,,2023-06-09
12443,17,Piper Sandler,Overweight,,2023-06-06
12444,17,Barclays,Overweight,,2023-06-06
12445,17,Citigroup,Neutral,,2023-06-05
12446,17,CFRA,Buy,,2023-05-17
12447,17,Wedbush,Outperform,,2023-05-12
12448,17,Piper Sandler,Overweight,,2023-05-02
12449,17,Morgan Stanley,Overweight,,2023-04-28
12450,17,Jefferies,Hold,,2023-04-26
12451,17,Goldman Sachs,Buy,,2023-04-21
12452,17,Truist Securities,Hold,,2023-04-21
12453,17,Barclays,Overweight,,2023-04-21
12454,17,Wells Fargo,Neutral,,2023-04-20
12455,17,Deutsche Bank,Buy,,2023-04-20
12456,17,Tudor Pickering,Sell,,2023-04-20
12457,17,Wedbush,Outperform,,2023-04-20
12458,17,TD Cowen,Market Perform,,2023-04-20
12459,17,B of A Securities,Neutral,,2023-04-20
12460,17,Canaccord Genuity,Buy,,2023-04-20
12461,17,RBC Capital,Outperform,,2023-04-20
12462,17,JP Morgan,Underweight,,2023-04-20
12463,17,Mizuho,Buy,,2023-04-20
12464,17,Citigroup,Neutral,,2023-04-20
12465,17,RBC Capital,Outperform,,2023-04-19
12466,17,Barclays,Overweight,,2023-04-17
12467,17,Wedbush,Outperform,,2023-04-17
12468,17,Baird,Outperform,,2023-04-11
12469,17,Morgan Stanley,Overweight,,2023-04-10
12470,17,Wolfe Research,Neutral,,2023-04-10
12471,17,B of A Securities,Neutral,,2023-04-04
12472,17,TD Cowen,Market Perform,,2023-04-03
12473,17,Deutsche Bank,Buy,,2023-04-03
12474,17,Guggenheim,Sell,,2023-04-03
12475,17,Goldman Sachs,Buy,,2023-04-03
12476,17,CFRA,Buy,,2023-03-30
12477,17,Baird,Outperform,,2023-03-29
12478,17,Wedbush,Outperform,,2023-03-29
12479,17,Morgan Stanley,Overweight,,2023-03-27
12480,17,Citigroup,Neutral,,2023-03-27
12481,17,Barclays,Overweight,,2023-03-27
12482,17,Wolfe Research,Neutral,,2023-03-13
12483,17,Berenberg,Hold,,2023-03-08
12484,17,Jefferies,Buy,,2023-03-06
12485,17,Daiwa Capital,Outperform,,2023-03-03
12486,17,KGI Securities,Neutral,,2023-03-03
12487,17,B of A Securities,Neutral,,2023-03-02
12488,17,Wedbush,Outperform,,2023-03-02
12489,17,Baird,Outperform,,2023-02-24
12490,17,Wells Fargo,Neutral,,2023-02-24
12491,17,Deutsche Bank,Buy,,2023-02-23
12492,17,Barclays,Overweight,,2023-02-15
12493,17,Evercore ISI Group,Neutral,,2023-02-10
12494,17,CFRA,Buy,,2023-02-09
12495,17,RBC Capital,Outperform,,2023-02-06
12496,17,Wedbush,Outperform,,2023-02-06
12497,17,Deutsche Bank,Buy,,2023-02-03
12498,17,Morgan Stanley,Overweight,,2023-02-02
12499,17,Berenberg,Buy,,2023-01-30
12500,17,Goldman Sachs,Buy,,2023-01-26
12501,17,Baird,Outperform,,2023-01-26
12502,17,Evercore ISI Group,Neutral,,2023-01-26
12503,17,Wedbush,Outperform,,2023-01-26
12504,17,Cowen & Co.,Market Perform,,2023-01-26
12505,17,Wells Fargo,Neutral,,2023-01-26
12506,17,Wolfe Research,Outperform,,2023-01-26
12507,17,B of A Securities,Neutral,,2023-01-26
12508,17,Citigroup,Neutral,,2023-01-26
12509,17,Morgan Stanley,Overweight,,2023-01-25
12510,17,JP Morgan,Underweight,,2023-01-25
12511,17,Truist Securities,Buy,,2023-01-23
12512,17,UBS,Buy,,2023-01-23
12513,17,Deutsche Bank,Buy,,2023-01-19
12514,17,Piper Sandler,Overweight,,2023-01-19
12515,17,B of A Securities,Neutral,,2023-01-17
12516,17,Jefferies,Buy,,2023-01-17
12517,17,CFRA,Buy,,2023-01-13
12518,17,Evercore ISI Group,Neutral,,2023-01-13
12519,17,Guggenheim,Sell,,2023-01-13
12520,17,Wells Fargo,Neutral,,2023-01-13
12521,17,Citigroup,Neutral,,2023-01-13
12522,17,Deutsche Bank,Buy,,2023-01-13
12523,17,Mizuho,Buy,,2023-01-05
12524,17,Truist Securities,Buy,,2023-01-03
12525,17,RBC Capital,Outperform,,2023-01-03
12526,17,Goldman Sachs,Buy,,2023-01-03
12527,17,Morgan Stanley,Overweight,,2022-12-29
12528,17,Baird,Outperform,,2022-12-28
12529,17,Wedbush,Outperform,,2022-12-23
12530,17,Canaccord Genuity,Buy,,2022-12-22
12531,17,Deutsche Bank,Buy,,2022-12-21
12532,17,Evercore ISI Group,Neutral,,2022-12-20
12533,17,Daiwa Capital,Outperform,,2022-12-20
12534,17,Mizuho,Buy,,2022-12-20
12535,17,Oppenheimer,Market Perform,,2022-12-19
12536,17,CFRA,Buy,,2022-12-15
12537,17,Wedbush,Outperform,,2022-12-15
12538,17,RBC Capital,Outperform,,2022-12-15
12539,17,Goldman Sachs,Buy,,2022-12-14
12540,17,CFRA,Buy,,2022-12-02
12541,17,Citigroup,Neutral,,2022-11-23
12542,17,B of A Securities,Neutral,,2022-11-14
12543,17,Roth MKM,Neutral,,2022-11-09
12544,17,Berenberg,Hold,,2022-10-25
12545,17,Morgan Stanley,Overweight,,2022-10-25
12546,17,Goldman Sachs,Buy,,2022-10-20
12547,17,B of A Securities,Neutral,,2022-10-20
12548,17,Mizuho,Buy,,2022-10-20
12549,17,Deutsche Bank,Buy,,2022-10-20
12550,17,Wedbush,Outperform,,2022-10-20
12551,17,RBC Capital,Outperform,,2022-10-20
12552,17,UBS,Buy,,2022-10-20
12553,17,Wells Fargo,Neutral,,2022-10-14
12554,17,Evercore ISI Group,Neutral,,2022-10-13
12555,17,Morgan Stanley,Overweight,,2022-10-10
12556,17,Mizuho,Buy,,2022-10-06
12557,17,Goldman Sachs,Buy,,2022-10-04
12558,17,Truist Securities,Buy,,2022-10-03
12559,17,UBS,Buy,,2022-10-03
12560,17,CFRA,Buy,,2022-10-02
12561,17,Piper Sandler,Overweight,,2022-09-29
12562,17,Baird,Outperform,,2022-09-27
12563,17,Deutsche Bank,Buy,,2022-09-16
12564,17,Needham,Hold,,2022-09-15
12565,17,UBS,Buy,,2022-09-07
12566,17,Wolfe Research,Outperform,,2022-09-06
12567,17,Piper Sandler,Overweight,,2022-09-01
12568,17,Deutsche Bank,Buy,,2022-08-29
12569,17,Berenberg,Hold,,2022-08-28
12570,17,Jefferies,Buy,,2022-08-26
12571,17,Morgan Stanley,Overweight,,2022-08-26
12572,17,Wedbush,Outperform,,2022-08-25
12573,17,Morgan Stanley,Overweight,,2022-08-25
12574,17,Berenberg,Hold,,2022-08-25
12575,17,CFRA,Buy,,2022-08-18
12576,17,Citigroup,Sell,,2022-08-02
12577,17,Argus Research,Buy,,2022-07-22
12578,17,Baird,Outperform,,2022-07-21
12579,17,Cowen & Co.,Market Perform,,2022-07-21
12580,17,Canaccord Genuity,Buy,,2022-07-21
12581,17,Wells Fargo,Neutral,,2022-07-21
12582,17,B of A Securities,Neutral,,2022-07-21
12583,17,Berenberg,Hold,,2022-07-21
12584,17,Mizuho,Buy,,2022-07-21
12585,17,UBS,Buy,,2022-07-21
12586,17,Goldman Sachs,Buy,,2022-07-20
12587,17,GLJ Research,Sell,,2022-07-19
12588,17,Barclays,Underweight,,2022-07-18
12589,17,Morgan Stanley,Overweight,,2022-07-14
12590,17,Truist Securities,Buy,,2022-07-14
12591,17,Piper Sandler,Overweight,,2022-07-13
12592,17,CFRA,Buy,,2022-07-11
12593,17,Wells Fargo,Neutral,,2022-07-11
12594,17,UBS,Buy,,2022-07-06
12595,17,CFRA,Buy,,2022-07-05
12596,17,JP Morgan,Underweight,,2022-07-05
12597,17,Goldman Sachs,Buy,,2022-07-03
12598,17,Deutsche Bank,Buy,,2022-06-28
12599,17,Mizuho,Buy,,2022-06-27
12600,17,Credit Suisse,Outperform,,2022-06-24
12601,17,RBC Capital,Outperform,,2022-06-13
12602,17,Barclays,Underweight,,2022-06-10
12603,17,UBS,Buy,,2022-06-09
12604,17,CFRA,Buy,,2022-06-03
12605,17,Cowen & Co.,Market Perform,,2022-06-03
12606,17,Bernstein,Underperform,,2022-06-02
12607,17,Goldman Sachs,Buy,,2022-06-01
12608,17,Jefferies,Buy,,2022-05-26
12609,17,Daiwa Capital,Outperform,,2022-05-24
12610,17,Wedbush,Outperform,,2022-05-19
12611,17,Piper Sandler,Overweight,,2022-05-18
12612,17,Tudor Pickering,Hold,,2022-05-17
12613,17,Wells Fargo,Neutral,,2022-05-12
12614,17,Berenberg,Hold,,2022-05-10
12615,17,CFRA,Buy,,2022-04-25
12616,17,Evercore ISI Group,Neutral,,2022-04-22
12617,17,Deutsche Bank,Buy,,2022-04-22
12618,17,Bernstein,Underperform,,2022-04-22
12619,17,CFRA,Buy,,2022-04-21
12620,17,Oppenheimer,Outperform,,2022-04-21
12621,17,Wells Fargo,Neutral,,2022-04-21
12622,17,Citigroup,Sell,,2022-04-21
12623,17,JP Morgan,Underweight,,2022-04-21
12624,17,RBC Capital,Market Perform,,2022-04-21
12625,17,Credit Suisse,Outperform,,2022-04-19
12626,17,Piper Sandler,Overweight,,2022-04-18
12627,17,Cowen & Co.,Market Perform,,2022-04-04
12628,17,UBS,Neutral,,2022-04-04
12629,17,JP Morgan,Underweight,,2022-04-04
12630,17,Jefferies,Buy,,2022-03-20
12631,17,Daiwa Capital,Outperform,,2022-02-25
12632,17,Piper Sandler,Overweight,,2022-02-14
12633,17,Credit Suisse,Outperform,,2022-01-31
12634,17,Baird,Outperform,,2022-01-27
12635,17,Oppenheimer,Outperform,,2022-01-27
12636,17,Citigroup,Sell,,2022-01-27
12637,17,Wells Fargo,Neutral,,2022-01-27
